"year","state","species","value_imputed_gdp_adjusted","nmfs_region"
1990,"New Jersey","PUFFER, NORTHERN",4247.93,"Mid Atlantic"
1990,"New Jersey","REDFISH, ACADIAN",636.48,"Mid Atlantic"
1990,"New Jersey","SCALLOP, SEA",25504269.93,"Mid Atlantic"
1990,"New Jersey","SEAROBINS **",726.06,"Mid Atlantic"
1990,"New Jersey","SEATROUT, SPOTTED",34.57,"Mid Atlantic"
1990,"New Jersey","SHAD, AMERICAN",340051.23,"Mid Atlantic"
1990,"New Jersey","SHAD, HICKORY",223.16,"Mid Atlantic"
1990,"New Jersey","SHARK, DOGFISH, SPINY",911345.1,"Mid Atlantic"
1990,"New Jersey","SHARK, DUSKY",2655.94,"Mid Atlantic"
1990,"New Jersey","SHARK, SANDBAR",20629.88,"Mid Atlantic"
1990,"New Jersey","SHARK, THRESHER",2938.82,"Mid Atlantic"
1990,"New Jersey","SHARKS **",5613.62,"Mid Atlantic"
1990,"New Jersey","SHARKS, CHONDRICHTHYES (CLASS) **",33081.36,"Mid Atlantic"
1990,"New Jersey","SHARKS, DOGFISH **",3506.15,"Mid Atlantic"
1990,"New Jersey","SHARKS, MAKO **",246260.47,"Mid Atlantic"
1990,"New Jersey","SKATES, RAJIDAE (FAMILY) **",3325.42,"Mid Atlantic"
1990,"New Jersey","SPOT",3716.74,"Mid Atlantic"
1990,"New Jersey","SQUID, LONGFIN LOLIGO",4652164.83,"Mid Atlantic"
1990,"New Jersey","SQUID, SHORTFIN ILLEX",3230530.72,"Mid Atlantic"
1990,"New Jersey","SQUIDS, LOLIGINIDAE **",3143.12,"Mid Atlantic"
1990,"New Jersey","STURGEONS **",365860.98,"Mid Atlantic"
1990,"New Jersey","SWORDFISH",6118036.81,"Mid Atlantic"
1990,"New Jersey","TAUTOG",96913.45,"Mid Atlantic"
1990,"New Jersey","TILEFISH, GOLDEN",447467.43,"Mid Atlantic"
1990,"New Jersey","TUNA, ALBACORE",172013.64,"Mid Atlantic"
1990,"New Jersey","TUNA, BIGEYE",2878359.6,"Mid Atlantic"
1990,"New Jersey","TUNA, BLUEFIN",708491.14,"Mid Atlantic"
1990,"New Jersey","TUNA, LITTLE TUNNY",4326.51,"Mid Atlantic"
1990,"New Jersey","TUNA, SKIPJACK",1514.98,"Mid Atlantic"
1990,"New Jersey","TUNA, YELLOWFIN",1966018.14,"Mid Atlantic"
1990,"New Jersey","TUNAS **",1903.16,"Mid Atlantic"
1990,"New Jersey","TURTLES, SNAPPING",7411.48,"Mid Atlantic"
1990,"New Jersey","VERTEBRATES, JAWED",14420.64,"Mid Atlantic"
1990,"New Jersey","WAHOO",3404,"Mid Atlantic"
1990,"New Jersey","WEAKFISH",841627.51,"Mid Atlantic"
1990,"New Jersey","WINDOWPANE",796.78,"Mid Atlantic"
1990,"New Jersey","WOLFFISH, ATLANTIC",105.29,"Mid Atlantic"
1990,"New York","BASS, BLACK SEA",205233.3,"Mid Atlantic"
1990,"New York","BASS, ROCK",1571.56,"Mid Atlantic"
1990,"New York","BASS, ROCK",1367.26,"Mid Atlantic"
1990,"New York","BASS, STRIPED",355155.51,"Mid Atlantic"
1990,"New York","BASS, WHITE",55,"Mid Atlantic"
1990,"New York","BLUEFISH",838501.67,"Mid Atlantic"
1990,"New York","BONITO, ATLANTIC",495.04,"Mid Atlantic"
1990,"New York","BULLHEAD, BROWN",65640.96,"Mid Atlantic"
1990,"New York","CARP, COMMON",282.88,"Mid Atlantic"
1990,"New York","CATFISH, CHANNEL",1208.53,"Mid Atlantic"
1990,"New York","CATFISHES, FORKTAIL **",53433.08,"Mid Atlantic"
1990,"New York","CLAM, QUAHOG, OCEAN",5637.19,"Mid Atlantic"
1990,"New York","CLAM, SOFT",877045.78,"Mid Atlantic"
1990,"New York","CLAM, SURF, ATLANTIC",6914477.22,"Mid Atlantic"
1990,"New York","CLAMS, QUAHOG, MERCENARIA **",24378948.94,"Mid Atlantic"
1990,"New York","COBIA",6.29,"Mid Atlantic"
1990,"New York","COD, ATLANTIC",1201129.95,"Mid Atlantic"
1990,"New York","CONCHS, TRUE **",174372.55,"Mid Atlantic"
1990,"New York","CRAB, BLUE",423438.26,"Mid Atlantic"
1990,"New York","CRAB, JONAH",567.33,"Mid Atlantic"
1990,"New York","CRAPPIES **",10421.02,"Mid Atlantic"
1990,"New York","CRAPPIES **",6286.24,"Mid Atlantic"
1990,"New York","CUSK",2203.33,"Mid Atlantic"
1990,"New York","DOLPHINFISH",42383.43,"Mid Atlantic"
1990,"New York","DOLPHINFISH **",42383.43,"Mid Atlantic"
1990,"New York","DRUM, FRESHWATER",3143.12,"Mid Atlantic"
1990,"New York","DRUM, FRESHWATER",1845.01,"Mid Atlantic"
1990,"New York","EEL, AMERICAN",133386.24,"Mid Atlantic"
1990,"New York","EEL, CONGER",2366.77,"Mid Atlantic"
1990,"New York","FLOUNDER, SUMMER",1270519.09,"Mid Atlantic"
1990,"New York","FLOUNDER, WINTER",890691.64,"Mid Atlantic"
1990,"New York","FLOUNDER, WITCH",14068.61,"Mid Atlantic"
1990,"New York","FLOUNDER, YELLOWTAIL",736222.91,"Mid Atlantic"
1990,"New York","GOOSEFISH",441658.94,"Mid Atlantic"
1990,"New York","HAKE, RED",101158.24,"Mid Atlantic"
1990,"New York","HAKE, SILVER",4087858.12,"Mid Atlantic"
1990,"New York","HAKE, WHITE",339.46,"Mid Atlantic"
1990,"New York","HARVESTFISHES **",786970.19,"Mid Atlantic"
1990,"New York","HERRING, ATLANTIC",1687.86,"Mid Atlantic"
1990,"New York","HERRING, LAKE OR CISCO",42.43,"Mid Atlantic"
1990,"New York","KINGFISHES **",59.72,"Mid Atlantic"
1990,"New York","LANCE, AMERICAN SAND",28547.41,"Mid Atlantic"
1990,"New York","LOBSTER, AMERICAN",17058499.79,"Mid Atlantic"
1990,"New York","MACKEREL, ATLANTIC",124425.2,"Mid Atlantic"
1990,"New York","MACKEREL, SPANISH",29301.76,"Mid Atlantic"
1990,"New York","MARLIN, BLUE",216.88,"Mid Atlantic"
1990,"New York","MARLIN, WHITE",649.05,"Mid Atlantic"
1990,"New York","MENHADENS **",108366.99,"Mid Atlantic"
1990,"New York","MUSSEL, SEA",115156.13,"Mid Atlantic"
1990,"New York","OYSTER, EASTERN",6372500.83,"Mid Atlantic"
1990,"New York","PERCH, WHITE",7578.07,"Mid Atlantic"
1990,"New York","PERCH, WHITE",8565.01,"Mid Atlantic"
1990,"New York","PERCH, YELLOW",134828.94,"Mid Atlantic"
1990,"New York","PERCH, YELLOW",133582.69,"Mid Atlantic"
1990,"New York","POLLOCK",26.72,"Mid Atlantic"
1990,"New York","PORGIES **",2552523.14,"Mid Atlantic"
1990,"New York","POUT, OCEAN",275.02,"Mid Atlantic"
1990,"New York","PUFFER, NORTHERN",4497.81,"Mid Atlantic"
1990,"New York","SCALLOP, BAY",207438.2,"Mid Atlantic"
1990,"New York","SCALLOP, SEA",280130.75,"Mid Atlantic"
1990,"New York","SEAROBINS **",174.44,"Mid Atlantic"
1990,"New York","SHAD, AMERICAN",214131.48,"Mid Atlantic"
1990,"New York","SHARK, DOGFISH, SMOOTH",347.31,"Mid Atlantic"
1990,"New York","SHARK, MAKO, LONGFIN",1035.66,"Mid Atlantic"
1990,"New York","SHARK, MAKO, SHORTFIN",1599.85,"Mid Atlantic"
1990,"New York","SHARK, PORBEAGLE",130.44,"Mid Atlantic"
1990,"New York","SHARK, THRESHER",2039.89,"Mid Atlantic"
1990,"New York","SHARKS, CHONDRICHTHYES (CLASS) **",6242.24,"Mid Atlantic"
1990,"New York","SHARKS, DOGFISH **",5010.14,"Mid Atlantic"
1990,"New York","SHARKS, HAMMERHEAD **",114.72,"Mid Atlantic"
1990,"New York","SHARKS, MAKO **",49431.88,"Mid Atlantic"
1990,"New York","SILVERSIDES, ATHERINIDAE (FAMILY) **",24506.92,"Mid Atlantic"
1990,"New York","SKATES, RAJIDAE (FAMILY) **",50995.58,"Mid Atlantic"
1990,"New York","SQUID, LONGFIN LOLIGO",4615583.6,"Mid Atlantic"
1990,"New York","STURGEONS **",159937.77,"Mid Atlantic"
1990,"New York","SUCKERS **",1845.01,"Mid Atlantic"
1990,"New York","SUNFISHES **",4714.68,"Mid Atlantic"
1990,"New York","SUNFISHES **",4291.93,"Mid Atlantic"
1990,"New York","SWORDFISH",1540772.58,"Mid Atlantic"
1990,"New York","TAUTOG",233219.66,"Mid Atlantic"
1990,"New York","TILEFISH, GOLDEN",4496474.99,"Mid Atlantic"
1990,"New York","TUNA, ALBACORE",123554.56,"Mid Atlantic"
1990,"New York","TUNA, BIGEYE",2153275.92,"Mid Atlantic"
1990,"New York","TUNA, BLUEFIN",1032111.71,"Mid Atlantic"
1990,"New York","TUNA, YELLOWFIN",959746.04,"Mid Atlantic"
1990,"New York","TUNAS **",6852.01,"Mid Atlantic"
1990,"New York","VERTEBRATES, JAWED",13241.97,"Mid Atlantic"
1990,"New York","WAHOO",336.31,"Mid Atlantic"
1990,"New York","WEAKFISH",36307.77,"Mid Atlantic"
1990,"New York","WHITEFISH, LAKE",67.58,"Mid Atlantic"
1990,"New York","WINDOWPANE",30972.32,"Mid Atlantic"
1990,"New York","WOLFFISH, ATLANTIC",8601.15,"Mid Atlantic"
1990,"Rhode Island","BASS, BLACK SEA",404227.5,"S. New England"
1990,"Rhode Island","BASS, STRIPED",12822.37,"S. New England"
1990,"Rhode Island","BLUEFISH",388515.03,"S. New England"
1990,"Rhode Island","BONITO, ATLANTIC",36023.32,"S. New England"
1990,"Rhode Island","CLAM, SOFT",126127.2,"S. New England"
1990,"Rhode Island","CLAMS **",2387823.55,"S. New England"
1990,"Rhode Island","CLAMS, QUAHOG, MERCENARIA **",19147237.98,"S. New England"
1990,"Rhode Island","COBIA",304.88,"S. New England"
1990,"Rhode Island","COD, ATLANTIC",3549521.46,"S. New England"
1990,"Rhode Island","CONCHS, TRUE **",93397.87,"S. New England"
1990,"Rhode Island","CRAB, ATLANTIC ROCK",17211.74,"S. New England"
1990,"Rhode Island","CRAB, JONAH",531443.79,"S. New England"
1990,"Rhode Island","CRAB, RED DEEPSEA",18374.69,"S. New England"
1990,"Rhode Island","CROAKER, ATLANTIC",12.57,"S. New England"
1990,"Rhode Island","CRUSTACEANS **",2595139.16,"S. New England"
1990,"Rhode Island","CUNNER",749.63,"S. New England"
1990,"Rhode Island","CUSK",4398.8,"S. New England"
1990,"Rhode Island","DOLPHINFISH",19685.37,"S. New England"
1990,"Rhode Island","DOLPHINFISH **",19685.37,"S. New England"
1990,"Rhode Island","DORY, BUCKLER",7244.9,"S. New England"
1990,"Rhode Island","EEL, CONGER",26612.81,"S. New England"
1990,"Rhode Island","FLATFISHES **",3427.57,"S. New England"
1990,"Rhode Island","FLOUNDER, AMERICAN PLAICE",326455.66,"S. New England"
1990,"Rhode Island","FLOUNDER, SUMMER",4956587.2,"S. New England"
1990,"Rhode Island","FLOUNDER, WINTER",2457682.58,"S. New England"
1990,"Rhode Island","FLOUNDER, WITCH",336310.92,"S. New England"
1990,"Rhode Island","FLOUNDER, YELLOWTAIL",6143147.21,"S. New England"
1990,"Rhode Island","GOOSEFISH",3490608.35,"S. New England"
1990,"Rhode Island","HADDOCK",187253.07,"S. New England"
1990,"Rhode Island","HAKE, RED",194956.86,"S. New England"
1990,"Rhode Island","HAKE, SILVER",5729103.74,"S. New England"
1990,"Rhode Island","HAKE, WHITE",61685.34,"S. New England"
1990,"Rhode Island","HALIBUT, ATLANTIC",3801.61,"S. New England"
1990,"Rhode Island","HARVESTFISHES **",2748077.2,"S. New England"
1990,"Rhode Island","HERRING, ATLANTIC",439631.63,"S. New England"
1990,"Rhode Island","LOBSTER, AMERICAN",31155472.96,"S. New England"
1990,"Rhode Island","MACKEREL, ATLANTIC",3208741.02,"S. New England"
1990,"Rhode Island","MACKEREL, KING AND CERO **",565.76,"S. New England"
1990,"Rhode Island","MACKEREL, SPANISH",10028.13,"S. New England"
1990,"Rhode Island","PERCH, WHITE",6360.11,"S. New England"
1990,"Rhode Island","POLLOCK",59720.89,"S. New England"
1990,"Rhode Island","PORGIES **",3260926.28,"S. New England"
1990,"Rhode Island","POUT, OCEAN",161823.64,"S. New England"
1990,"Rhode Island","PUFFER, NORTHERN",136.73,"S. New England"
1990,"Rhode Island","REDFISH, ACADIAN",2971.82,"S. New England"
1990,"Rhode Island","ROSEFISH, BLACKBELLY",51.86,"S. New England"
1990,"Rhode Island","SEAROBINS **",2223.76,"S. New England"
1990,"Rhode Island","SHAD, AMERICAN",5239.58,"S. New England"
1990,"Rhode Island","SHARK, BLUE",3.14,"S. New England"
1990,"Rhode Island","SHARK, DOGFISH, SPINY",146010.59,"S. New England"
1990,"Rhode Island","SHARK, DUSKY",1.57,"S. New England"
1990,"Rhode Island","SHARK, MAKO, SHORTFIN",22622.62,"S. New England"
1990,"Rhode Island","SHARK, PORBEAGLE",17004.29,"S. New England"
1990,"Rhode Island","SHARK, SAND TIGER",2096.46,"S. New England"
1990,"Rhode Island","SHARK, THRESHER",356.74,"S. New England"
1990,"Rhode Island","SHARKS **",1230.53,"S. New England"
1990,"Rhode Island","SHARKS, CHONDRICHTHYES (CLASS) **",2802.09,"S. New England"
1990,"Rhode Island","SHARKS, DOGFISH **",36276.34,"S. New England"
1990,"Rhode Island","SHARKS, HAMMERHEAD **",83.29,"S. New England"
1990,"Rhode Island","SHARKS, MAKO **",16017.35,"S. New England"
1990,"Rhode Island","SKATES, RAJIDAE (FAMILY) **",1053634.23,"S. New England"
1990,"Rhode Island","SMELT, RAINBOW",20.43,"S. New England"
1990,"Rhode Island","SQUIDS, LOLIGINIDAE **",14525344.56,"S. New England"
1990,"Rhode Island","STURGEONS **",3216.99,"S. New England"
1990,"Rhode Island","TAUTOG",164138.55,"S. New England"
1990,"Rhode Island","TILEFISH, GOLDEN",38371.23,"S. New England"
1990,"Rhode Island","TRIGGERFISHES **",194.87,"S. New England"
1990,"Rhode Island","TUNA, ALBACORE",35635.15,"S. New England"
1990,"Rhode Island","TUNA, BIGEYE",94728.98,"S. New England"
1990,"Rhode Island","TUNA, BLUEFIN",969552.58,"S. New England"
1990,"Rhode Island","TUNA, SKIPJACK",961.8,"S. New England"
1990,"Rhode Island","TUNA, YELLOWFIN",195761.5,"S. New England"
1990,"Rhode Island","TUNAS **",49945.78,"S. New England"
1990,"Rhode Island","VERTEBRATES, JAWED",3212798.79,"S. New England"
1990,"Rhode Island","WEAKFISH",36884.54,"S. New England"
1990,"Rhode Island","WINDOWPANE",236678.66,"S. New England"
1990,"Rhode Island","WOLFFISH, ATLANTIC",3548.58,"S. New England"
1990,"Virginia","ALEWIFE",68400.62,"Mid Atlantic"
1990,"Virginia","AMBERJACKS **",88.01,"Mid Atlantic"
1990,"Virginia","BASS, BLACK SEA",1395018.15,"Mid Atlantic"
1990,"Virginia","BASS, STRIPED",584191.67,"Mid Atlantic"
1990,"Virginia","BLUEFISH",395074.73,"Mid Atlantic"
1990,"Virginia","BONITO, ATLANTIC",9998.27,"Mid Atlantic"
1990,"Virginia","CARP, COMMON",418.04,"Mid Atlantic"
1990,"Virginia","CATFISHES, FORKTAIL **",28957.58,"Mid Atlantic"
1990,"Virginia","CATFISHES-BULLHEADS, OTHER **",256375.04,"Mid Atlantic"
1990,"Virginia","CLAM, SURF, ATLANTIC",3657358.83,"Mid Atlantic"
1990,"Virginia","CLAMS **",329086.45,"Mid Atlantic"
1990,"Virginia","CLAMS, QUAHOG, MERCENARIA **",8951204.6,"Mid Atlantic"
1990,"Virginia","COBIA",27890.49,"Mid Atlantic"
1990,"Virginia","COD, ATLANTIC",597.19,"Mid Atlantic"
1990,"Virginia","CONCHS, TRUE **",183339.88,"Mid Atlantic"
1990,"Virginia","CRAB, BLUE",27404147.35,"Mid Atlantic"
1990,"Virginia","CRAB, HORSESHOE",6908.58,"Mid Atlantic"
1990,"Virginia","CRABS, DECAPODA (ORDER) **",35858.31,"Mid Atlantic"
1990,"Virginia","CROAKER, ATLANTIC",174034.67,"Mid Atlantic"
1990,"Virginia","CRUSTACEANS **",374133.68,"Mid Atlantic"
1990,"Virginia","CUNNER",531.19,"Mid Atlantic"
1990,"Virginia","DOLPHINFISH",5465.89,"Mid Atlantic"
1990,"Virginia","DOLPHINFISH **",5465.89,"Mid Atlantic"
1990,"Virginia","DRUM, BLACK",59373.58,"Mid Atlantic"
1990,"Virginia","DRUM, RED",1255.68,"Mid Atlantic"
1990,"Virginia","EEL, AMERICAN",951762.51,"Mid Atlantic"
1990,"Virginia","EEL, CONGER",179.16,"Mid Atlantic"
1990,"Virginia","FLATFISHES **",15.72,"Mid Atlantic"
1990,"Virginia","FLOUNDER, SUMMER",5200587.76,"Mid Atlantic"
1990,"Virginia","FLOUNDER, WINTER",11242.95,"Mid Atlantic"
1990,"Virginia","FLOUNDER, WITCH",2021.03,"Mid Atlantic"
1990,"Virginia","FLOUNDER, YELLOWTAIL",11466.11,"Mid Atlantic"
1990,"Virginia","GARFISHES **",784.21,"Mid Atlantic"
1990,"Virginia","GOOSEFISH",663494.21,"Mid Atlantic"
1990,"Virginia","HADDOCK",7.86,"Mid Atlantic"
1990,"Virginia","HAKE, RED",2954.53,"Mid Atlantic"
1990,"Virginia","HAKE, SILVER",21377.94,"Mid Atlantic"
1990,"Virginia","HARVESTFISH, NORTHERN",209342.93,"Mid Atlantic"
1990,"Virginia","HARVESTFISHES **",49606.32,"Mid Atlantic"
1990,"Virginia","HERRING, ATLANTIC",3.14,"Mid Atlantic"
1990,"Virginia","HOGFISH",18.86,"Mid Atlantic"
1990,"Virginia","JACK, CREVALLE",3493.58,"Mid Atlantic"
1990,"Virginia","KINGFISHES **",22144.87,"Mid Atlantic"
1990,"Virginia","MACKEREL, ATLANTIC",280435.64,"Mid Atlantic"
1990,"Virginia","MACKEREL, KING AND CERO **",27282.3,"Mid Atlantic"
1990,"Virginia","MACKEREL, SPANISH",281021.83,"Mid Atlantic"
1990,"Virginia","MENHADENS **",55202660.65,"Mid Atlantic"
1990,"Virginia","MULLET, STRIPED",6548.69,"Mid Atlantic"
1990,"Virginia","OCTOPUSES **",22,"Mid Atlantic"
1990,"Virginia","OYSTER, EASTERN",8127455.17,"Mid Atlantic"
1990,"Virginia","PERCH, WHITE",52260.69,"Mid Atlantic"
1990,"Virginia","PERCH, YELLOW",369.32,"Mid Atlantic"
1990,"Virginia","PIGFISH",99.01,"Mid Atlantic"
1990,"Virginia","POLLOCK",20.43,"Mid Atlantic"
1990,"Virginia","POMPANO, FLORIDA",2750.23,"Mid Atlantic"
1990,"Virginia","PORGIES **",153114.05,"Mid Atlantic"
1990,"Virginia","PUFFER, NORTHERN",239757.35,"Mid Atlantic"
1990,"Virginia","SCALLOP, SEA",50364482.72,"Mid Atlantic"
1990,"Virginia","SEATROUT, SPOTTED",45851.86,"Mid Atlantic"
1990,"Virginia","SHAD, AMERICAN",324585.5,"Mid Atlantic"
1990,"Virginia","SHAD, GIZZARD",51523.63,"Mid Atlantic"
1990,"Virginia","SHAD, HICKORY",23.57,"Mid Atlantic"
1990,"Virginia","SHARK, BLACKTIP",8222.41,"Mid Atlantic"
1990,"Virginia","SHARK, DOGFISH, SMOOTH",15919.91,"Mid Atlantic"
1990,"Virginia","SHARK, DOGFISH, SPINY",3553.3,"Mid Atlantic"
1990,"Virginia","SHARK, DUSKY",25715.45,"Mid Atlantic"
1990,"Virginia","SHARK, LEMON",47.15,"Mid Atlantic"
1990,"Virginia","SHARK, MAKO, LONGFIN",341.03,"Mid Atlantic"
1990,"Virginia","SHARK, SAND TIGER",171.3,"Mid Atlantic"
1990,"Virginia","SHARK, SANDBAR",25666.73,"Mid Atlantic"
1990,"Virginia","SHARK, THRESHER",6559.7,"Mid Atlantic"
1990,"Virginia","SHARK, THRESHER, BIGEYE",209.02,"Mid Atlantic"
1990,"Virginia","SHARK, TIGER",447.89,"Mid Atlantic"
1990,"Virginia","SHARKS **",13007.81,"Mid Atlantic"
1990,"Virginia","SHARKS, CHONDRICHTHYES (CLASS) **",10040.7,"Mid Atlantic"
1990,"Virginia","SHARKS, DOGFISH **",227.88,"Mid Atlantic"
1990,"Virginia","SHARKS, HAMMERHEAD **",2844.53,"Mid Atlantic"
1990,"Virginia","SHARKS, MAKO **",25347.71,"Mid Atlantic"
1990,"Virginia","SHEEPSHEAD",359.89,"Mid Atlantic"
1990,"Virginia","SKATES, RAJIDAE (FAMILY) **",639.63,"Mid Atlantic"
1990,"Virginia","SPADEFISH",1461.55,"Mid Atlantic"
1990,"Virginia","SPOT",1293119.71,"Mid Atlantic"
1990,"Virginia","SQUIDS, LOLIGINIDAE **",483027.14,"Mid Atlantic"
1990,"Virginia","TAUTOG",3856.61,"Mid Atlantic"
1990,"Virginia","TILEFISH, GOLDEN",1029.37,"Mid Atlantic"
1990,"Virginia","TRIGGERFISHES **",7.86,"Mid Atlantic"
1990,"Virginia","TRIPLETAIL",7.86,"Mid Atlantic"
1990,"Virginia","TUNA, ALBACORE",3157.27,"Mid Atlantic"
1990,"Virginia","TUNA, BIGEYE",236983.55,"Mid Atlantic"
1990,"Virginia","TUNA, BLUEFIN",29491.91,"Mid Atlantic"
1990,"Virginia","TUNA, LITTLE TUNNY",689.92,"Mid Atlantic"
1990,"Virginia","TUNA, SKIPJACK",4.71,"Mid Atlantic"
1990,"Virginia","TUNA, YELLOWFIN",102129.47,"Mid Atlantic"
1990,"Virginia","TUNAS **",5835.21,"Mid Atlantic"
1990,"Virginia","TURTLES, SNAPPING",63502.07,"Mid Atlantic"
1990,"Virginia","VERTEBRATES, JAWED",698877.91,"Mid Atlantic"
1990,"Virginia","WAHOO",1040.37,"Mid Atlantic"
1990,"Virginia","WEAKFISH",1725605.44,"Mid Atlantic"
1990,"Virginia","WINDOWPANE",17.29,"Mid Atlantic"
1989,"Connecticut","ALEWIFE",391.29,"S. New England"
1989,"Connecticut","BASS, BLACK SEA",25590.61,"S. New England"
1989,"Connecticut","BLUEFISH",72710.52,"S. New England"
1989,"Connecticut","BONITO, ATLANTIC",1467.35,"S. New England"
1989,"Connecticut","CLAMS, QUAHOG, MERCENARIA **",4544480.31,"S. New England"
1989,"Connecticut","COD, ATLANTIC",590233.96,"S. New England"
1989,"Connecticut","CONCHS, TRUE **",305220.51,"S. New England"
1989,"Connecticut","CRABS, DECAPODA (ORDER) **",52125.21,"S. New England"
1989,"Connecticut","CRUSTACEANS **",1121708.65,"S. New England"
1989,"Connecticut","EEL, AMERICAN",34401.24,"S. New England"
1989,"Connecticut","FLOUNDER, AMERICAN PLAICE",12382.82,"S. New England"
1989,"Connecticut","FLOUNDER, SUMMER",2091248.06,"S. New England"
1989,"Connecticut","FLOUNDER, WINTER",838948.4,"S. New England"
1989,"Connecticut","FLOUNDER, WITCH",20135.32,"S. New England"
1989,"Connecticut","FLOUNDER, YELLOWTAIL",560267.38,"S. New England"
1989,"Connecticut","GOOSEFISH",154887.1,"S. New England"
1989,"Connecticut","HADDOCK",203.8,"S. New England"
1989,"Connecticut","HAKE, RED",9430.18,"S. New England"
1989,"Connecticut","HAKE, SILVER",214277.33,"S. New England"
1989,"Connecticut","HAKE, WHITE",2882.53,"S. New England"
1989,"Connecticut","HARVESTFISHES **",151970.33,"S. New England"
1989,"Connecticut","LOBSTER, AMERICAN",10598009.29,"S. New England"
1989,"Connecticut","MACKEREL, ATLANTIC",66250.92,"S. New England"
1989,"Connecticut","MENHADENS **",12097.5,"S. New England"
1989,"Connecticut","OYSTER, EASTERN",24522329.83,"S. New England"
1989,"Connecticut","PERCH, WHITE",7532.4,"S. New England"
1989,"Connecticut","POLLOCK",505.42,"S. New England"
1989,"Connecticut","PORGIES **",188923.13,"S. New England"
1989,"Connecticut","SEAROBINS **",114.13,"S. New England"
1989,"Connecticut","SHAD, AMERICAN",206684.6,"S. New England"
1989,"Connecticut","SHARK, MAKO, SHORTFIN",203.8,"S. New England"
1989,"Connecticut","SHARKS, CHONDRICHTHYES (CLASS) **",8660.63,"S. New England"
1989,"Connecticut","SHARKS, DOGFISH **",282.06,"S. New England"
1989,"Connecticut","SKATES, RAJIDAE (FAMILY) **",4382.49,"S. New England"
1989,"Connecticut","SQUID, LONGFIN LOLIGO",469938.86,"S. New England"
1989,"Connecticut","SQUIDS, LOLIGINIDAE **",21273.33,"S. New England"
1989,"Connecticut","STURGEONS **",3076.55,"S. New England"
1989,"Connecticut","TAUTOG",81279.86,"S. New England"
1989,"Connecticut","TILEFISH, GOLDEN",163.04,"S. New England"
1989,"Connecticut","TUNAS **",65215.62,"S. New England"
1989,"Connecticut","VERTEBRATES, JAWED",484971.06,"S. New England"
1989,"Connecticut","WEAKFISH",4483.57,"S. New England"
1989,"Connecticut","WINDOWPANE",16020.22,"S. New England"
1989,"Delaware","ALEWIFE",1098.88,"Mid Atlantic"
1989,"Delaware","BLUEFISH",22426.02,"Mid Atlantic"
1989,"Delaware","CARP, COMMON",2611.89,"Mid Atlantic"
1989,"Delaware","CATFISHES, BULLHEAD **",849.43,"Mid Atlantic"
1989,"Delaware","CLAMS, QUAHOG, MERCENARIA **",162145.59,"Mid Atlantic"
1989,"Delaware","CRAB, BLUE",3955392.52,"Mid Atlantic"
1989,"Delaware","DRUM, BLACK",727.15,"Mid Atlantic"
1989,"Delaware","EEL, AMERICAN",282954.27,"Mid Atlantic"
1989,"Delaware","FLOUNDER, SUMMER",7922.07,"Mid Atlantic"
1989,"Delaware","HAKE, RED",140.21,"Mid Atlantic"
1989,"Delaware","HARVESTFISHES **",1018.99,"Mid Atlantic"
1989,"Delaware","LOBSTER, AMERICAN",531862.72,"Mid Atlantic"
1989,"Delaware","MACKEREL, ATLANTIC",308.14,"Mid Atlantic"
